record_id,source_type,source,title,event_date,content,mentioned_entity,read_count,comment_count,url
COMM_000916,comment,东方财富股吧,8.6以下再考虑低吸,2026-06-04,8.6以下再考虑低吸,浦发银行(600000),43,0,"https://guba.eastmoney.com/news,600000,1720902069.html"
COMM_000917,comment,东方财富股吧,累计被罚没约8.7亿元！1至5月，银行业收到2400余张监管罚单,2026-06-04,累计被罚没约8.7亿元！1至5月，银行业收到2400余张监管罚单,浦发银行(600000),722,3,"https://guba.eastmoney.com/news,601939,1720726092.html"
COMM_000918,comment,东方财富股吧,浦发银行:上海浦东发展银行股份有限公司关联交易公告,2026-06-04,浦发银行:上海浦东发展银行股份有限公司关联交易公告,浦发银行(600000),236,3,"https://guba.eastmoney.com/news,600000,1720892792.html"
COMM_000919,comment,东方财富股吧,主力你好，不是我不去cpo，主要是你给我砸得深套了，我实在不想割，甚至还有点想再,2026-06-04,主力你好，不是我不去cpo，主要是你给我砸得深套了，我实在不想割，甚至还有点想再,浦发银行(600000),61,1,"https://guba.eastmoney.com/news,600000,1720872478.html"
COMM_000920,comment,东方财富股吧,9元很快下破,2026-06-04,9元很快下破,浦发银行(600000),42,1,"https://guba.eastmoney.com/news,600000,1720901888.html"
COMM_000921,comment,东方财富股吧,我再说一遍，破9元这次买,2026-06-04,我再说一遍，破9元这次买,浦发银行(600000),87,2,"https://guba.eastmoney.com/news,600000,1720900648.html"
COMM_000922,comment,东方财富股吧,如出一辙呵呵，准备哦新一轮下跌,2026-06-04,如出一辙呵呵，准备哦新一轮下跌,浦发银行(600000),163,3,"https://guba.eastmoney.com/news,600000,1720864408.html"
COMM_000923,comment,东方财富股吧,这么跌跌不休，跌一年，可人气从没有跌出二千开外，奇怪,2026-06-04,这么跌跌不休，跌一年，可人气从没有跌出二千开外，奇怪,浦发银行(600000),38,1,"https://guba.eastmoney.com/news,600000,1720893008.html"
COMM_000924,comment,东方财富股吧,浦发银行:上海浦东发展银行股份有限公司2025年年度股东会会议资料,2026-06-04,浦发银行:上海浦东发展银行股份有限公司2025年年度股东会会议资料,浦发银行(600000),238,2,"https://guba.eastmoney.com/news,600000,1720892790.html"
COMM_000925,comment,东方财富股吧,这生解套没希望,2026-06-04,这生解套没希望,浦发银行(600000),28,0,"https://guba.eastmoney.com/news,600000,1720883492.html"
COMM_000926,comment,东方财富股吧,今年每逢周四，浦发就没红过,2026-06-04,今年每逢周四，浦发就没红过,浦发银行(600000),38,3,"https://guba.eastmoney.com/news,600000,1720562123.html"
COMM_000927,comment,东方财富股吧,今天加仓浦发，没多加，30万左右。科创真坚强啊，但这个钱我真的不挣了。思特威减仓,2026-06-04,今天加仓浦发，没多加，30万左右。科创真坚强啊，但这个钱我真的不挣了。思特威减仓,浦发银行(600000),196,9,"https://guba.eastmoney.com/news,600000,1720764804.html"
COMM_000928,comment,东方财富股吧,这票最大一个问题就是跌的时间远远比涨的时候多得多,2026-06-04,这票最大一个问题就是跌的时间远远比涨的时候多得多,浦发银行(600000),39,1,"https://guba.eastmoney.com/news,600000,1720833379.html"
COMM_000929,comment,东方财富股吧,那么艰难的日子都没有投降，苟妆还指望这几天小打小闹把我洗掉简直是痴人做梦我会笑着,2026-06-04,那么艰难的日子都没有投降，苟妆还指望这几天小打小闹把我洗掉简直是痴人做梦我会笑着,浦发银行(600000),183,3,"https://guba.eastmoney.com/news,600000,1720822196.html"
COMM_000930,comment,东方财富股吧,连续4天都是阴见小雨，晴一日阴4日,2026-06-04,连续4天都是阴见小雨，晴一日阴4日,浦发银行(600000),38,1,"https://guba.eastmoney.com/news,600000,1720808314.html"
COMM_000931,comment,东方财富股吧,还有说一句，我昨天忍不住9.23抛了几千股，它敢涨？,2026-06-04,还有说一句，我昨天忍不住9.23抛了几千股，它敢涨？,浦发银行(600000),33,0,"https://guba.eastmoney.com/news,600000,1720813851.html"
COMM_000932,comment,东方财富股吧,连跌四天，有位尾号姓什么佑的兄弟在吗，说的真准，连跌五天，,2026-06-04,连跌四天，有位尾号姓什么佑的兄弟在吗，说的真准，连跌五天，,浦发银行(600000),40,0,"https://guba.eastmoney.com/news,600000,1720813269.html"
COMM_000933,comment,东方财富股吧,说这岚货吧，眼看要跌30%了给你拉回二十几，说这岚货要脸吧，每次红一两个点,2026-06-04,说这岚货吧，眼看要跌30%了给你拉回二十几，说这岚货要脸吧，每次红一两个点,浦发银行(600000),45,0,"https://guba.eastmoney.com/news,600000,1720809542.html"
COMM_000934,comment,东方财富股吧,真无耻竞价还要砸,2026-06-04,真无耻竞价还要砸,浦发银行(600000),57,2,"https://guba.eastmoney.com/news,600000,1720787810.html"
COMM_000935,comment,东方财富股吧,这票今年10元看不到,2026-06-04,这票今年10元看不到,浦发银行(600000),68,3,"https://guba.eastmoney.com/news,600000,1720758926.html"
COMM_000936,comment,东方财富股吧,这么好的股票从哪里能找到，拿一个月现在买七月分红4.5个点，只扣0.1个点的税，,2026-06-04,这么好的股票从哪里能找到，拿一个月现在买七月分红4.5个点，只扣0.1个点的税，,浦发银行(600000),1181,16,"https://guba.eastmoney.com/news,600000,1720356285.html"
COMM_000937,comment,东方财富股吧,收盘还要砸两分,2026-06-04,收盘还要砸两分,浦发银行(600000),34,0,"https://guba.eastmoney.com/news,600000,1720784385.html"
COMM_000938,comment,东方财富股吧,该涨了,2026-06-04,该涨了,浦发银行(600000),43,1,"https://guba.eastmoney.com/news,600000,1720532257.html"
COMM_000939,comment,东方财富股吧,该发放红利了吧,2026-06-04,该发放红利了吧,浦发银行(600000),40,0,"https://guba.eastmoney.com/news,600000,1720776048.html"
COMM_000940,comment,东方财富股吧,那民生银行不更优秀了啊,2026-06-04,那民生银行不更优秀了啊,浦发银行(600000),31,0,"https://guba.eastmoney.com/news,600000,1720741533.html"
COMM_000941,comment,东方财富股吧,这孩子跟跌的,2026-06-04,这孩子跟跌的,浦发银行(600000),33,0,"https://guba.eastmoney.com/news,600000,1720732176.html"
COMM_000942,comment,东方财富股吧,请开始你的表演,2026-06-04,请开始你的表演,浦发银行(600000),40,1,"https://guba.eastmoney.com/news,600000,1720618881.html"
COMM_000943,comment,东方财富股吧,看到没有，还洗地吗？现在就是一天半个点左右洗，洗到散户割肉放弃分红,2026-06-04,看到没有，还洗地吗？现在就是一天半个点左右洗，洗到散户割肉放弃分红,浦发银行(600000),37,0,"https://guba.eastmoney.com/news,600000,1720722152.html"
COMM_000944,comment,东方财富股吧,好，下来了,2026-06-04,好，下来了,浦发银行(600000),25,0,"https://guba.eastmoney.com/news,600000,1720721361.html"
COMM_000945,comment,东方财富股吧,用点力好吗,2026-06-04,用点力好吗,浦发银行(600000),27,0,"https://guba.eastmoney.com/news,600000,1720670207.html"
COMM_000946,comment,东方财富股吧,一个这周全绿的岚货竟然还有人洗地，真的脑子瓦特了,2026-06-04,一个这周全绿的岚货竟然还有人洗地，真的脑子瓦特了,浦发银行(600000),42,0,"https://guba.eastmoney.com/news,600000,1720642203.html"
COMM_000947,comment,东方财富股吧,今天表现的挺优秀,2026-06-04,今天表现的挺优秀,浦发银行(600000),77,2,"https://guba.eastmoney.com/news,600000,1720597667.html"
COMM_000948,comment,东方财富股吧,不跌，不再继续跌算好的，这种票没个几年光景不会涨上去,2026-06-04,不跌，不再继续跌算好的，这种票没个几年光景不会涨上去,浦发银行(600000),40,1,"https://guba.eastmoney.com/news,600000,1720532796.html"
COMM_000949,comment,东方财富股吧,你们没想过吗？把它当租房，租给别人，半年收一次房租，假设今天我买了，一年10个点,2026-06-04,你们没想过吗？把它当租房，租给别人，半年收一次房租，假设今天我买了，一年10个点,浦发银行(600000),98,3,"https://guba.eastmoney.com/news,600000,1720521577.html"
COMM_000950,comment,东方财富股吧,这里只有出一根中阴线，不是十字线，这浦发破9元，趋势彻底结束,2026-06-04,这里只有出一根中阴线，不是十字线，这浦发破9元，趋势彻底结束,浦发银行(600000),42,1,"https://guba.eastmoney.com/news,600000,1720530588.html"
COMM_000951,comment,东方财富股吧,买浦发太煎熬了……从最高14元多跌到现在，这什么股啊，,2026-06-04,买浦发太煎熬了……从最高14元多跌到现在，这什么股啊，,浦发银行(600000),48,1,"https://guba.eastmoney.com/news,600000,1720496346.html"
COMM_000952,comment,东方财富股吧,2470张罚单！银行业今年以来被罚没8.7亿元,2026-06-04,2470张罚单！银行业今年以来被罚没8.7亿元,浦发银行(600000),866,5,"https://guba.eastmoney.com/news,601939,1720402161.html"
COMM_000953,comment,东方财富股吧,1.67亿成交量？还不如亨通，长飞随便一只一分钟成交多,2026-06-04,1.67亿成交量？还不如亨通，长飞随便一只一分钟成交多,浦发银行(600000),46,2,"https://guba.eastmoney.com/news,600000,1720389972.html"
COMM_000954,comment,东方财富股吧,苟妆今天怎么两次乌龙指了？昨晚商k喝多了手抖？,2026-06-04,苟妆今天怎么两次乌龙指了？昨晚商k喝多了手抖？,浦发银行(600000),36,1,"https://guba.eastmoney.com/news,600000,1720415047.html"
COMM_000955,comment,东方财富股吧,中钨高新以前二十年之前一直四五元，现在七十几,2026-06-04,中钨高新以前二十年之前一直四五元，现在七十几,浦发银行(600000),36,0,"https://guba.eastmoney.com/news,600000,1720413473.html"
COMM_000956,comment,东方财富股吧,板块拉切了呵呵,2026-06-04,板块拉切了呵呵,浦发银行(600000),26,0,"https://guba.eastmoney.com/news,600000,1720383372.html"
COMM_000957,comment,东方财富股吧,下个月7块的时候可以逐步建仓了,2026-06-04,下个月7块的时候可以逐步建仓了,浦发银行(600000),47,1,"https://guba.eastmoney.com/news,600000,1720337502.html"
COMM_000958,comment,东方财富股吧,操盘作失误乌龙指,2026-06-04,操盘作失误乌龙指,浦发银行(600000),31,0,"https://guba.eastmoney.com/news,600000,1720325056.html"
COMM_000959,comment,东方财富股吧,9.285000万,2026-06-04,9.285000万,浦发银行(600000),32,0,"https://guba.eastmoney.com/news,600000,1720318289.html"
COMM_000960,comment,东方财富股吧,这个货要开启连今天跟板块了？不做逆子了？岚货！,2026-06-04,这个货要开启连今天跟板块了？不做逆子了？岚货！,浦发银行(600000),33,0,"https://guba.eastmoney.com/news,600000,1720287895.html"
COMM_000961,comment,东方财富股吧,破9元，等你,2026-06-04,破9元，等你,浦发银行(600000),26,0,"https://guba.eastmoney.com/news,600000,1720282654.html"
COMM_000962,comment,东方财富股吧,兄弟们，拿住一年，靠股息率回本，越跌越买，就当存银行,2026-06-04,兄弟们，拿住一年，靠股息率回本，越跌越买，就当存银行,浦发银行(600000),24,0,"https://guba.eastmoney.com/news,600000,1720266804.html"
COMM_000963,comment,东方财富股吧,没必要5000只股票，留下500只就可以了，其它的全是废票,2026-06-04,没必要5000只股票，留下500只就可以了，其它的全是废票,浦发银行(600000),30,0,"https://guba.eastmoney.com/news,600000,1720252690.html"
COMM_000964,comment,东方财富股吧,主力流入跌，主力流出也跌,2026-06-04,主力流入跌，主力流出也跌,浦发银行(600000),30,0,"https://guba.eastmoney.com/news,600000,1720247551.html"
COMM_000965,comment,东方财富股吧,不想玩了,2026-06-04,不想玩了,浦发银行(600000),37,2,"https://guba.eastmoney.com/news,600000,1720216452.html"
COMM_000966,comment,东方财富股吧,没人陪玩了，已经被彻底抛弃,2026-06-04,没人陪玩了，已经被彻底抛弃,浦发银行(600000),57,0,"https://guba.eastmoney.com/news,600000,1720240213.html"
COMM_000967,comment,东方财富股吧,今天涨3毛,2026-06-04,今天涨3毛,浦发银行(600000),49,2,"https://guba.eastmoney.com/news,600000,1720118103.html"
COMM_000968,comment,东方财富股吧,绝对的银行拉几古,2026-06-04,绝对的银行拉几古,浦发银行(600000),29,0,"https://guba.eastmoney.com/news,600000,1720214814.html"
COMM_000969,comment,东方财富股吧,不想玩了,2026-06-04,不想玩了,浦发银行(600000),19,0,"https://guba.eastmoney.com/news,600000,1720214498.html"
COMM_000970,comment,东方财富股吧,不想玩了，主力资金流入也跌，主力资金流出也跌,2026-06-04,不想玩了，主力资金流入也跌，主力资金流出也跌,浦发银行(600000),20,0,"https://guba.eastmoney.com/news,600000,1720206721.html"
COMM_000971,comment,东方财富股吧,清仓出货，不跟你玩儿了，跌跌不休，没人有这等耐心！,2026-06-04,清仓出货，不跟你玩儿了，跌跌不休，没人有这等耐心！,浦发银行(600000),33,0,"https://guba.eastmoney.com/news,600000,1720203703.html"
COMM_000972,comment,东方财富股吧,不想玩了，主力资金流入也跌，主力资金流出也跌,2026-06-04,不想玩了，主力资金流入也跌，主力资金流出也跌,浦发银行(600000),20,0,"https://guba.eastmoney.com/news,600000,1720203402.html"
COMM_000973,comment,东方财富股吧,以后叫干脆改名叫垃圾银行吧,2026-06-04,以后叫干脆改名叫垃圾银行吧,浦发银行(600000),27,0,"https://guba.eastmoney.com/news,600000,1720199311.html"
COMM_000974,comment,东方财富股吧,9.42元买的就指望分红，到现在还不发登记日公告，吊人胃口。如果你跌破9元我就补,2026-06-04,9.42元买的就指望分红，到现在还不发登记日公告，吊人胃口。如果你跌破9元我就补,浦发银行(600000),49,1,"https://guba.eastmoney.com/news,600000,1720121943.html"
COMM_000975,comment,东方财富股吧,每个周四都是跌的浦发银行，么有例外,2026-06-04,每个周四都是跌的浦发银行，么有例外,浦发银行(600000),52,1,"https://guba.eastmoney.com/news,600000,1720124751.html"
COMM_000976,comment,东方财富股吧,浦发银行：融资净偿还692.89万元，融资余额38.05亿元,2026-06-04,浦发银行：融资净偿还692.89万元，融资余额38.05亿元,浦发银行(600000),62,0,"https://guba.eastmoney.com/news,600000,1720122525.html"
COMM_000977,comment,东方财富股吧,很快六月又一晃即将结束，这垃圾9.5上不去,2026-06-04,很快六月又一晃即将结束，这垃圾9.5上不去,浦发银行(600000),34,0,"https://guba.eastmoney.com/news,600000,1720112764.html"
COMM_000978,comment,东方财富股吧,中债资信与浦发银行联合发布天津信用债优选指数,2026-06-03,中债资信与浦发银行联合发布天津信用债优选指数,浦发银行(600000),329,2,"https://guba.eastmoney.com/news,600000,1720058034.html"
COMM_000979,comment,东方财富股吧,2026中国商飞客户大会在广州召开,2026-06-03,2026中国商飞客户大会在广州召开,浦发银行(600000),495,1,"https://guba.eastmoney.com/news,hk03328,1720087802.html"
COMM_000980,comment,东方财富股吧,半年时间里，没有一次实在涨二个百分点以上，没有,2026-06-03,半年时间里，没有一次实在涨二个百分点以上，没有,浦发银行(600000),41,0,"https://guba.eastmoney.com/news,600000,1720088880.html"
COMM_000981,comment,东方财富股吧,cpo只要大涨，浦发必跌无一例外，cpo不涨浦发或许不跌横盘，cpo大跌浦发会红,2026-06-03,cpo只要大涨，浦发必跌无一例外，cpo不涨浦发或许不跌横盘，cpo大跌浦发会红,浦发银行(600000),55,0,"https://guba.eastmoney.com/news,600000,1720088551.html"
COMM_000982,comment,东方财富股吧,三连绿了，还有2绿，大家坚持住,2026-06-03,三连绿了，还有2绿，大家坚持住,浦发银行(600000),40,0,"https://guba.eastmoney.com/news,600000,1720087713.html"
COMM_000983,comment,东方财富股吧,底部已经确立，吹气反攻号角,2026-06-03,底部已经确立，吹气反攻号角,浦发银行(600000),35,0,"https://guba.eastmoney.com/news,600000,1720076280.html"
COMM_000984,comment,东方财富股吧,好的公司，连10元都站不上，可笑,2026-06-03,好的公司，连10元都站不上，可笑,浦发银行(600000),34,0,"https://guba.eastmoney.com/news,600000,1720064722.html"
COMM_000985,comment,东方财富股吧,年跌幅26个点银行里败类,2026-06-03,年跌幅26个点银行里败类,浦发银行(600000),33,0,"https://guba.eastmoney.com/news,600000,1720025302.html"
COMM_000986,comment,东方财富股吧,明天该拉升了吧,2026-06-03,明天该拉升了吧,浦发银行(600000),78,3,"https://guba.eastmoney.com/news,600000,1719939048.html"
COMM_000987,comment,东方财富股吧,每逢周四浦发都是开绿色，跌，几个月每次如此无一例外，明天看跌，今天被动无奈拉上去,2026-06-03,每逢周四浦发都是开绿色，跌，几个月每次如此无一例外，明天看跌，今天被动无奈拉上去,浦发银行(600000),51,0,"https://guba.eastmoney.com/news,600000,1720015880.html"
COMM_000988,comment,东方财富股吧,七月初分好红利，也得破9元，大势已去浦发,2026-06-03,七月初分好红利，也得破9元，大势已去浦发,浦发银行(600000),42,0,"https://guba.eastmoney.com/news,600000,1720011511.html"
COMM_000989,comment,东方财富股吧,银行股市盈率TTM到3才有性价比，反弹结束，目标7块左右我全仓吃股息。,2026-06-03,银行股市盈率TTM到3才有性价比，反弹结束，目标7块左右我全仓吃股息。,浦发银行(600000),99,4,"https://guba.eastmoney.com/news,600000,1719989096.html"
COMM_000990,comment,东方财富股吧,相当难,2026-06-03,相当难,浦发银行(600000),32,0,"https://guba.eastmoney.com/news,600000,1719986422.html"
COMM_000991,comment,东方财富股吧,真是坏银行,2026-06-03,真是坏银行,浦发银行(600000),58,1,"https://guba.eastmoney.com/news,600000,1719967757.html"
COMM_000992,comment,东方财富股吧,浦发银行10送4.2元，无下跌的理由！,2026-06-03,浦发银行10送4.2元，无下跌的理由！,浦发银行(600000),190,8,"https://guba.eastmoney.com/news,600000,1719460064.html"
COMM_000993,comment,东方财富股吧,明天可能还要跌，多数,2026-06-03,明天可能还要跌，多数,浦发银行(600000),61,4,"https://guba.eastmoney.com/news,600000,1719928210.html"
