source,title,publish_time,stock_or_entity,content,read_count,comment_count,url,crawl_time
东方财富股吧,继续跳水，逃起来。。。。,05-28 01:03,平安银行(000001),继续跳水，逃起来。。。。,53,0,"https://guba.eastmoney.com/news,000001,1716301506.html",2026-06-08 14:35:47
东方财富股吧,垃圾草,05-28 12:45,平安银行(000001),垃圾草,49,0,"https://guba.eastmoney.com/news,000001,1716285435.html",2026-06-08 14:35:48
东方财富股吧,平安银行逾10亿元不良贷款资产包招商！抵押物涉五星级酒店银行业低迷源于低息差难以,05-20 10:46,平安银行(000001),平安银行逾10亿元不良贷款资产包招商！抵押物涉五星级酒店银行业低迷源于低息差难以,106,2,"https://guba.eastmoney.com/news,000001,1711094086.html",2026-06-08 14:35:48
东方财富股吧,证金公司在2015年三季度均价6元左右大手笔购入4亿多股，十多年的分红基本覆盖了,05-28 09:48,平安银行(000001),证金公司在2015年三季度均价6元左右大手笔购入4亿多股，十多年的分红基本覆盖了,157,1,"https://guba.eastmoney.com/news,000001,1716003552.html",2026-06-08 14:35:48
东方财富股吧,各位大神，3.58的市盈率是不是3.58年就可以回本？23元的净资产是不是每股值,05-28 10:54,平安银行(000001),各位大神，3.58的市盈率是不是3.58年就可以回本？23元的净资产是不是每股值,196,4,"https://guba.eastmoney.com/news,000001,1716179930.html",2026-06-08 14:35:48
东方财富股吧,昨天涨了一天，又可以跌十几天了,05-27 11:39,平安银行(000001),昨天涨了一天，又可以跌十几天了,61,1,"https://guba.eastmoney.com/news,000001,1715409040.html",2026-06-08 14:35:48
东方财富股吧,跌跌更健康呀！越绿越买，越涨越丢,05-28 11:38,平安银行(000001),跌跌更健康呀！越绿越买，越涨越丢,49,0,"https://guba.eastmoney.com/news,000001,1716255682.html",2026-06-08 14:35:48
东方财富股吧,那些卖的你是在担心不涨没有挣吗？真是可笑,05-28 10:47,平安银行(000001),那些卖的你是在担心不涨没有挣吗？真是可笑,59,2,"https://guba.eastmoney.com/news,000001,1716165213.html",2026-06-08 14:35:48
东方财富股吧,还跌，我c了,05-28 11:30,平安银行(000001),还跌，我c了,47,1,"https://guba.eastmoney.com/news,000001,1716248781.html",2026-06-08 14:35:48
东方财富股吧,从这个月初的11.60跌下来，到今天的10.69，快一个跌停了，竟然没有一次像样,05-28 11:32,平安银行(000001),从这个月初的11.60跌下来，到今天的10.69，快一个跌停了，竟然没有一次像样,70,0,"https://guba.eastmoney.com/news,000001,1716250958.html",2026-06-08 14:35:48
东方财富股吧,翘翘板，大盘回升下跌。,05-28 11:33,平安银行(000001),翘翘板，大盘回升下跌。,50,1,"https://guba.eastmoney.com/news,000001,1716251278.html",2026-06-08 14:35:48
东方财富股吧,我进来就绿了！这是进哪里绿哪里吗？,05-28 11:33,平安银行(000001),我进来就绿了！这是进哪里绿哪里吗？,52,1,"https://guba.eastmoney.com/news,000001,1716251386.html",2026-06-08 14:35:48
东方财富股吧,翘翘板，大盘回升破股下跌!,05-28 11:34,平安银行(000001),翘翘板，大盘回升破股下跌!,42,0,"https://guba.eastmoney.com/news,000001,1716252481.html",2026-06-08 14:35:48
东方财富股吧,建行追上你,05-26 10:21,平安银行(000001),建行追上你,86,0,"https://guba.eastmoney.com/news,000001,1714431454.html",2026-06-08 14:35:48
东方财富股吧,当市场极端时买再等等给你带来一笔不错收入…当它红了冉升起卖别忧烦果断清仓A股本来,05-28 11:14,平安银行(000001),当市场极端时买再等等给你带来一笔不错收入…当它红了冉升起卖别忧烦果断清仓A股本来,41,0,"https://guba.eastmoney.com/news,000001,1716221110.html",2026-06-08 14:35:48
东方财富股吧,下跌的量缩没,05-28 11:12,平安银行(000001),下跌的量缩没,49,0,"https://guba.eastmoney.com/news,000001,1716218381.html",2026-06-08 14:35:48
东方财富股吧,怎么分红还没到账,05-28 10:48,平安银行(000001),怎么分红还没到账,71,1,"https://guba.eastmoney.com/news,000001,1716166392.html",2026-06-08 14:35:48
东方财富股吧,其他票跌还会骂两句，你跌我都不生气了,05-28 11:09,平安银行(000001),其他票跌还会骂两句，你跌我都不生气了,45,0,"https://guba.eastmoney.com/news,000001,1716212579.html",2026-06-08 14:35:48
东方财富股吧,11.35买的，怎么跌跌不休了,05-28 11:09,平安银行(000001),11.35买的，怎么跌跌不休了,50,0,"https://guba.eastmoney.com/news,000001,1716211363.html",2026-06-08 14:35:48
东方财富股吧,卖出的挂单10.80就能出手，何必10.70这么急呢？你家着火了？,05-28 11:08,平安银行(000001),卖出的挂单10.80就能出手，何必10.70这么急呢？你家着火了？,39,0,"https://guba.eastmoney.com/news,000001,1716209688.html",2026-06-08 14:35:48
东方财富股吧,太多了，买不完,05-28 11:07,平安银行(000001),太多了，买不完,44,0,"https://guba.eastmoney.com/news,000001,1716207487.html",2026-06-08 14:35:48
东方财富股吧,你,05-28 11:06,平安银行(000001),你,36,0,"https://guba.eastmoney.com/news,000001,1716206009.html",2026-06-08 14:35:48
东方财富股吧,机构都是机械化管理，等下个月数据出来确认进入复苏就会争先恐后买进,05-28 10:58,平安银行(000001),机构都是机械化管理，等下个月数据出来确认进入复苏就会争先恐后买进,48,0,"https://guba.eastmoney.com/news,000001,1716188725.html",2026-06-08 14:35:48
东方财富股吧,不要了，我。。。。你。。。,05-28 10:47,平安银行(000001),不要了，我。。。。你。。。,46,1,"https://guba.eastmoney.com/news,000001,1716164006.html",2026-06-08 14:35:48
东方财富股吧,珍惜手中证券和银行、白酒、电力、商业零售、交通、消费、中国石化、中国石油等廉价的,05-28 10:45,平安银行(000001),珍惜手中证券和银行、白酒、电力、商业零售、交通、消费、中国石化、中国石油等廉价的,58,0,"https://guba.eastmoney.com/news,000001,1716160321.html",2026-06-08 14:35:48
东方财富股吧,当市场超级大中小散外加资管决定权衡板块上还是下时辰时……砖头给你意见等等……！！,05-28 10:38,平安银行(000001),当市场超级大中小散外加资管决定权衡板块上还是下时辰时……砖头给你意见等等……！！,49,0,"https://guba.eastmoney.com/news,000001,1716145146.html",2026-06-08 14:35:48
东方财富股吧,哇噻!千手哥睡醒了!必须点赞,05-28 10:25,平安银行(000001),哇噻!千手哥睡醒了!必须点赞,50,2,"https://guba.eastmoney.com/news,000001,1716115990.html",2026-06-08 14:35:48
东方财富股吧,每到最后的几秒，各种大卖单就砸出来了,05-27 03:04,平安银行(000001),每到最后的几秒，各种大卖单就砸出来了,393,4,"https://guba.eastmoney.com/news,000001,1715676762.html",2026-06-08 14:35:48
东方财富股吧,中小银行都是一堆垃圾,05-28 10:15,平安银行(000001),中小银行都是一堆垃圾,40,0,"https://guba.eastmoney.com/news,000001,1716088739.html",2026-06-08 14:35:48
东方财富股吧,没有千手的买单，只有千手的卖单。想涨?门都没有。,05-28 10:06,平安银行(000001),没有千手的买单，只有千手的卖单。想涨?门都没有。,40,0,"https://guba.eastmoney.com/news,000001,1716062832.html",2026-06-08 14:35:48
东方财富股吧,曾经深发展的气质呢？,05-28 10:01,平安银行(000001),曾经深发展的气质呢？,43,0,"https://guba.eastmoney.com/news,000001,1716046392.html",2026-06-08 14:35:48
东方财富股吧,你怎么变成织布机了？,05-28 10:00,平安银行(000001),你怎么变成织布机了？,41,0,"https://guba.eastmoney.com/news,000001,1716045821.html",2026-06-08 14:35:48
东方财富股吧,企稳叠加目前整体行情，这个安全系数非常高，已入等抬轿,05-28 09:57,平安银行(000001),企稳叠加目前整体行情，这个安全系数非常高，已入等抬轿,45,0,"https://guba.eastmoney.com/news,000001,1716034176.html",2026-06-08 14:35:48
东方财富股吧,建议大股东通过大宗交易将证金公司尚未出清的股票承接下来，避免对全体股东及公司价值,05-28 09:56,平安银行(000001),建议大股东通过大宗交易将证金公司尚未出清的股票承接下来，避免对全体股东及公司价值,38,0,"https://guba.eastmoney.com/news,000001,1716030104.html",2026-06-08 14:35:49
东方财富股吧,平银像病人,05-28 09:56,平安银行(000001),平银像病人,46,0,"https://guba.eastmoney.com/news,000001,1716029980.html",2026-06-08 14:35:49
东方财富股吧,原以为最强，结果最弱。,05-28 09:50,平安银行(000001),原以为最强，结果最弱。,41,0,"https://guba.eastmoney.com/news,000001,1716011128.html",2026-06-08 14:35:49
东方财富股吧,两三年内你千万不要卖平安银行，只进不出,05-28 09:15,平安银行(000001),两三年内你千万不要卖平安银行，只进不出,108,1,"https://guba.eastmoney.com/news,000001,1715914310.html",2026-06-08 14:35:49
东方财富股吧,昨天怎么还有S13卖货，你这样操作不亏钱是天才,05-28 09:12,平安银行(000001),昨天怎么还有S13卖货，你这样操作不亏钱是天才,59,1,"https://guba.eastmoney.com/news,000001,1715912844.html",2026-06-08 14:35:49
东方财富股吧,平安银行：融资净偿还3161.42万元，融资余额55.49亿元,05-28 09:02,平安银行(000001),平安银行：融资净偿还3161.42万元，融资余额55.49亿元,69,0,"https://guba.eastmoney.com/news,000001,1715906941.html",2026-06-08 14:35:49
东方财富股吧,远离黑五类，金融地产医药白酒农业，平安这个周期必跌破5元！,05-26 12:32,平安银行(000001),远离黑五类，金融地产医药白酒农业，平安这个周期必跌破5元！,386,16,"https://guba.eastmoney.com/news,000001,1714186515.html",2026-06-08 14:35:49
东方财富股吧,平安银行：截至2025年末公司投资组合中持有少量美国国债和中债评级A级以下国内债券,05-27 07:39,平安银行(000001),平安银行：截至2025年末公司投资组合中持有少量美国国债和中债评级A级以下国内债券,1368,5,"https://guba.eastmoney.com/news,000001,1715787068.html",2026-06-08 14:35:49
东方财富股吧,轮到科技爆跌，平安银行爆涨的时刻，大家就应该全仓加栱杆抽底锁仓平安银行保一方平安,05-27 02:43,平安银行(000001),轮到科技爆跌，平安银行爆涨的时刻，大家就应该全仓加栱杆抽底锁仓平安银行保一方平安,347,14,"https://guba.eastmoney.com/news,000001,1715639842.html",2026-06-08 14:35:49
东方财富股吧,平安银行必涨，我们推论一个核心逻辑。平安银行一年盈利400亿，过一年又400亿，,05-22 02:50,平安银行(000001),平安银行必涨，我们推论一个核心逻辑。平安银行一年盈利400亿，过一年又400亿，,621,9,"https://guba.eastmoney.com/news,000001,1712479884.html",2026-06-08 14:35:49
东方财富股吧,我记得之前董秘说过再也买不到多少钱的平安银行来着？13还是14？,05-27 08:05,平安银行(000001),我记得之前董秘说过再也买不到多少钱的平安银行来着？13还是14？,146,2,"https://guba.eastmoney.com/news,000001,1715794810.html",2026-06-08 14:35:49
东方财富股吧,买股票，分红才是硬道理，别的都是老谣。个人财产包括存款、债券，知识产权，房产等等,05-27 06:11,平安银行(000001),买股票，分红才是硬道理，别的都是老谣。个人财产包括存款、债券，知识产权，房产等等,160,3,"https://guba.eastmoney.com/news,000001,1715762382.html",2026-06-08 14:35:49
东方财富股吧,既然这样那我也就不客气了，直接上货,05-26 02:01,平安银行(000001),既然这样那我也就不客气了，直接上货,1411,2,"https://guba.eastmoney.com/news,000001,1714714727.html",2026-06-08 14:35:49
东方财富股吧,明天能2%阳线吗？,05-27 07:54,平安银行(000001),明天能2%阳线吗？,72,1,"https://guba.eastmoney.com/news,000001,1715791473.html",2026-06-08 14:35:49
东方财富股吧,时间筛掉的不过是本身不够坚定的东西。,05-27 08:47,平安银行(000001),时间筛掉的不过是本身不够坚定的东西。,39,0,"https://guba.eastmoney.com/news,000001,1715807759.html",2026-06-08 14:35:49
东方财富股吧,st板块个股那些没业绩负利润的烂股都没有跌破24年9月启动行的情一半，结果现在你,05-27 07:50,平安银行(000001),st板块个股那些没业绩负利润的烂股都没有跌破24年9月启动行的情一半，结果现在你,55,0,"https://guba.eastmoney.com/news,000001,1715790331.html",2026-06-08 14:35:49
东方财富股吧,不少股民认为10.50元是强支撑，每逢跌至附近，就会迎来一波买盘，可一旦跌破10,05-27 07:48,平安银行(000001),不少股民认为10.50元是强支撑，每逢跌至附近，就会迎来一波买盘，可一旦跌破10,103,0,"https://guba.eastmoney.com/news,000001,1715789631.html",2026-06-08 14:35:49
东方财富股吧,几号分红,05-27 07:10,平安银行(000001),几号分红,77,1,"https://guba.eastmoney.com/news,000001,1715778603.html",2026-06-08 14:35:49
东方财富股吧,现在这种状态下有钱我也不买房，宁可租房我也不买房，拿钱买股票，等分红等股价上涨等,05-27 06:14,平安银行(000001),现在这种状态下有钱我也不买房，宁可租房我也不买房，拿钱买股票，等分红等股价上涨等,90,1,"https://guba.eastmoney.com/news,000001,1715763391.html",2026-06-08 14:35:49
东方财富股吧,恩情公司被套了吗？,05-27 04:59,平安银行(000001),恩情公司被套了吗？,69,1,"https://guba.eastmoney.com/news,000001,1715738196.html",2026-06-08 14:35:49
东方财富股吧,平安银行这个价位买入就持股收息每年分红再复投，年复一年五年后你的持仓成本是7.7,05-22 11:10,平安银行(000001),平安银行这个价位买入就持股收息每年分红再复投，年复一年五年后你的持仓成本是7.7,1637,54,"https://guba.eastmoney.com/news,000001,1712808836.html",2026-06-08 14:35:49
东方财富股吧,你们以为股价跌了股息就能高？那是你们以去年的分红作为参考的谁能保证今年明年是什么,05-27 03:21,平安银行(000001),你们以为股价跌了股息就能高？那是你们以去年的分红作为参考的谁能保证今年明年是什么,85,1,"https://guba.eastmoney.com/news,000001,1715693610.html",2026-06-08 14:35:49
东方财富股吧,公司股东人数,05-27 03:27,平安银行(000001),公司股东人数,261,0,"https://guba.eastmoney.com/news,000001,1715696772.html",2026-06-08 14:35:49
东方财富股吧,请问5月13日兰州银行在京东拍卖3亿股，贵司是否参与？,05-27 03:27,平安银行(000001),请问5月13日兰州银行在京东拍卖3亿股，贵司是否参与？,160,0,"https://guba.eastmoney.com/news,000001,1715696771.html",2026-06-08 14:35:49
东方财富股吧,截止5月11日股东人数多少,05-27 03:26,平安银行(000001),截止5月11日股东人数多少,157,0,"https://guba.eastmoney.com/news,000001,1715696530.html",2026-06-08 14:35:49
东方财富股吧,管理层，您好！公司投资组合中是否持有美债和国内评价A以下的债券？如果持有的话，规,05-27 03:26,平安银行(000001),管理层，您好！公司投资组合中是否持有美债和国内评价A以下的债券？如果持有的话，规,79,0,"https://guba.eastmoney.com/news,000001,1715696254.html",2026-06-08 14:35:49
东方财富股吧,根据贵行股票近两年走势，贵行是否存在末报露信息？今年一季度营收，利润同比均上升。,05-27 03:24,平安银行(000001),根据贵行股票近两年走势，贵行是否存在末报露信息？今年一季度营收，利润同比均上升。,294,0,"https://guba.eastmoney.com/news,000001,1715695364.html",2026-06-08 14:35:49
东方财富股吧,又被套牢了,05-27 02:59,平安银行(000001),又被套牢了,36,0,"https://guba.eastmoney.com/news,000001,1715669586.html",2026-06-08 14:35:49
东方财富股吧,看拉到80收盘,05-27 02:37,平安银行(000001),看拉到80收盘,47,0,"https://guba.eastmoney.com/news,000001,1715629803.html",2026-06-08 14:35:49
东方财富股吧,垃圾,05-27 02:29,平安银行(000001),垃圾,35,0,"https://guba.eastmoney.com/news,000001,1715616729.html",2026-06-08 14:35:49
东方财富股吧,……,05-27 02:00,平安银行(000001),……,28,0,"https://guba.eastmoney.com/news,000001,1715565865.html",2026-06-08 14:35:49
东方财富股吧,有些不懂装懂的~说股息一直保持%5的都是不懂股票的~~~民生银行从高位跌下来也就,05-27 01:08,平安银行(000001),有些不懂装懂的~说股息一直保持%5的都是不懂股票的~~~民生银行从高位跌下来也就,223,2,"https://guba.eastmoney.com/news,000001,1715465697.html",2026-06-08 14:35:49
东方财富股吧,还好老人家机智，抛了,05-27 01:38,平安银行(000001),还好老人家机智，抛了,46,0,"https://guba.eastmoney.com/news,000001,1715520907.html",2026-06-08 14:35:50
东方财富股吧,今天应该雄起才对的，看下午了。,05-27 12:21,平安银行(000001),今天应该雄起才对的，看下午了。,49,0,"https://guba.eastmoney.com/news,000001,1715432435.html",2026-06-08 14:35:50
东方财富股吧,nb,05-27 12:20,平安银行(000001),nb,36,0,"https://guba.eastmoney.com/news,000001,1715431699.html",2026-06-08 14:35:50
东方财富股吧,根据光大银行的估值，还要补跌的。空仓观望,05-27 08:10,平安银行(000001),根据光大银行的估值，还要补跌的。空仓观望,70,1,"https://guba.eastmoney.com/news,000001,1715016658.html",2026-06-08 14:35:50
东方财富股吧,怎么还不St,05-27 11:56,平安银行(000001),怎么还不St,41,0,"https://guba.eastmoney.com/news,000001,1715420674.html",2026-06-08 14:35:50
东方财富股吧,业务做的巨烂,05-27 11:55,平安银行(000001),业务做的巨烂,40,0,"https://guba.eastmoney.com/news,000001,1715420434.html",2026-06-08 14:35:50
东方财富股吧,管理层,05-27 11:55,平安银行(000001),管理层,36,0,"https://guba.eastmoney.com/news,000001,1715420293.html",2026-06-08 14:35:50
东方财富股吧,己全部离场，希望这怪股除牌,05-27 11:46,平安银行(000001),己全部离场，希望这怪股除牌,40,0,"https://guba.eastmoney.com/news,000001,1715414778.html",2026-06-08 14:35:50
东方财富股吧,要死了吧,05-27 11:46,平安银行(000001),要死了吧,38,0,"https://guba.eastmoney.com/news,000001,1715414713.html",2026-06-08 14:35:50
东方财富股吧,麻了,05-27 11:30,平安银行(000001),麻了,35,0,"https://guba.eastmoney.com/news,000001,1715399025.html",2026-06-08 14:35:50
东方财富股吧,分红700多亿，融资有1100多亿，实际上是把融资的钱拿来分红还白赚了400亿，,05-27 11:14,平安银行(000001),分红700多亿，融资有1100多亿，实际上是把融资的钱拿来分红还白赚了400亿，,53,0,"https://guba.eastmoney.com/news,000001,1715362244.html",2026-06-08 14:35:50
东方财富股吧,深圳经济已经无增长空间，题材已无挖掘了。,05-27 11:09,平安银行(000001),深圳经济已经无增长空间，题材已无挖掘了。,29,0,"https://guba.eastmoney.com/news,000001,1715351486.html",2026-06-08 14:35:50
东方财富股吧,这垃圾咋会死，兴业只少有反弹，这货到死不活的,05-27 10:53,平安银行(000001),这垃圾咋会死，兴业只少有反弹，这货到死不活的,45,0,"https://guba.eastmoney.com/news,000001,1715317537.html",2026-06-08 14:35:50
东方财富股吧,当自有A股三十多年至此从没真实过也没正常过…市值一百万亿了还在三千四千聊望？？利,05-27 10:47,平安银行(000001),当自有A股三十多年至此从没真实过也没正常过…市值一百万亿了还在三千四千聊望？？利,53,0,"https://guba.eastmoney.com/news,000001,1715304638.html",2026-06-08 14:35:50
东方财富股吧,平安银行11元压力山大，很难上去。垃圾,05-27 10:35,平安银行(000001),平安银行11元压力山大，很难上去。垃圾,43,0,"https://guba.eastmoney.com/news,000001,1715276370.html",2026-06-08 14:35:50
东方财富股吧,现在买入，10年后情况会是咋样呢？,05-27 12:39,平安银行(000001),现在买入，10年后情况会是咋样呢？,158,4,"https://guba.eastmoney.com/news,000001,1714984934.html",2026-06-08 14:35:50
东方财富股吧,$平安银行(SZ000001)$,05-27 09:56,平安银行(000001),$平安银行(SZ000001)$,308,2,"https://guba.eastmoney.com/news,000001,1715160661.html",2026-06-08 14:35:50
东方财富股吧,科技生万物死,05-27 10:24,平安银行(000001),科技生万物死,34,0,"https://guba.eastmoney.com/news,000001,1715249435.html",2026-06-08 14:35:50
东方财富股吧,建行快赶上平安了,05-27 10:13,平安银行(000001),建行快赶上平安了,58,1,"https://guba.eastmoney.com/news,000001,1715217141.html",2026-06-08 14:35:50
东方财富股吧,确定不护一下指数吗,05-27 10:16,平安银行(000001),确定不护一下指数吗,27,0,"https://guba.eastmoney.com/news,000001,1715225258.html",2026-06-08 14:35:50
东方财富股吧,技术支撑位大概在9元附近，主力一定会跌破支撑位，在底部反复震荡收集筹码，破8也是,05-14 08:22,平安银行(000001),技术支撑位大概在9元附近，主力一定会跌破支撑位，在底部反复震荡收集筹码，破8也是,712,28,"https://guba.eastmoney.com/news,000001,1708237821.html",2026-06-08 14:35:50
东方财富股吧,何时派息？等着补仓呢,05-26 03:55,平安银行(000001),何时派息？等着补仓呢,205,4,"https://guba.eastmoney.com/news,000001,1714847031.html",2026-06-08 14:35:50
东方财富股吧,有点样子，今天大阳。开始连续上涨，涨涨涨。,05-27 09:55,平安银行(000001),有点样子，今天大阳。开始连续上涨，涨涨涨。,38,0,"https://guba.eastmoney.com/news,000001,1715159201.html",2026-06-08 14:35:50
东方财富股吧,快一点分红，我好补仓,05-27 09:50,平安银行(000001),快一点分红，我好补仓,39,0,"https://guba.eastmoney.com/news,000001,1715138218.html",2026-06-08 14:35:50
东方财富股吧,希望你崛起,05-27 09:49,平安银行(000001),希望你崛起,36,0,"https://guba.eastmoney.com/news,000001,1715135031.html",2026-06-08 14:35:50
东方财富股吧,就天天早上红一下,05-27 09:43,平安银行(000001),就天天早上红一下,34,0,"https://guba.eastmoney.com/news,000001,1715114242.html",2026-06-08 14:35:50
东方财富股吧,平安银行：融资净偿还2597.82万元，融资余额55.81亿元,05-27 08:59,平安银行(000001),平安银行：融资净偿还2597.82万元，融资余额55.81亿元,77,0,"https://guba.eastmoney.com/news,000001,1715029398.html",2026-06-08 14:35:50
东方财富股吧,根据光大银行走势，还要补跌的。,05-26 12:00,平安银行(000001),根据光大银行走势，还要补跌的。,133,3,"https://guba.eastmoney.com/news,000001,1714588862.html",2026-06-08 14:35:50
东方财富股吧,什么时候分红呢,05-27 08:22,平安银行(000001),什么时候分红呢,42,0,"https://guba.eastmoney.com/news,000001,1715019752.html",2026-06-08 14:35:50
东方财富股吧,怎么上海没信号了,05-27 07:57,平安银行(000001),怎么上海没信号了,41,0,"https://guba.eastmoney.com/news,000001,1715013610.html",2026-06-08 14:35:50
东方财富股吧,[卖出][卖出][卖出],05-27 06:13,平安银行(000001),[卖出][卖出][卖出],33,0,"https://guba.eastmoney.com/news,000001,1715000603.html",2026-06-08 14:35:50
东方财富股吧,真的垃圾啊，跌这么多，就涨一点,05-27 06:13,平安银行(000001),真的垃圾啊，跌这么多，就涨一点,41,0,"https://guba.eastmoney.com/news,000001,1715000592.html",2026-06-08 14:35:50
东方财富股吧,根据光大银行走势，银行股还有得跌的,05-26 05:36,平安银行(000001),根据光大银行走势，银行股还有得跌的,119,3,"https://guba.eastmoney.com/news,000001,1714882059.html",2026-06-08 14:35:51
东方财富股吧,建行创新高了，什么时候轮到平安银行？,05-26 12:29,平安银行(000001),建行创新高了，什么时候轮到平安银行？,123,1,"https://guba.eastmoney.com/news,000001,1714599470.html",2026-06-08 14:35:51
东方财富股吧,现在银行股都在回调，这只也免不了，8元左右进入，长期持有,05-26 10:42,平安银行(000001),现在银行股都在回调，这只也免不了，8元左右进入，长期持有,49,0,"https://guba.eastmoney.com/news,000001,1714966797.html",2026-06-08 14:35:51
东方财富股吧,平安银行可能是第一个退市的银行,05-25 03:25,平安银行(000001),平安银行可能是第一个退市的银行,443,8,"https://guba.eastmoney.com/news,000001,1714038784.html",2026-06-08 14:35:51
东方财富股吧,分红没有消息，是没现金了吗？,05-26 08:33,平安银行(000001),分红没有消息，是没现金了吗？,201,3,"https://guba.eastmoney.com/news,000001,1714928472.html",2026-06-08 14:35:51
东方财富股吧,最后三分钟买了1.7万手。明天可期。,05-26 03:38,平安银行(000001),最后三分钟买了1.7万手。明天可期。,111,2,"https://guba.eastmoney.com/news,000001,1714837918.html",2026-06-08 14:35:51
东方财富股吧,上周加仓6手，10.69，今天加仓2手，10.76，10.5等不上。,05-26 03:52,平安银行(000001),上周加仓6手，10.69，今天加仓2手，10.76，10.5等不上。,73,2,"https://guba.eastmoney.com/news,000001,1714845601.html",2026-06-08 14:35:51
东方财富股吧,告别规模情结！九大股份行一季报透视：净息差筑底与资产质量分化,05-26 04:10,平安银行(000001),告别规模情结！九大股份行一季报透视：净息差筑底与资产质量分化,3458,5,"https://guba.eastmoney.com/news,600036,1714853193.html",2026-06-08 14:35:51
东方财富股吧,3.5的市盈率为什么还要抛出，泡沫股要走下坡路了,05-26 02:12,平安银行(000001),3.5的市盈率为什么还要抛出，泡沫股要走下坡路了,95,1,"https://guba.eastmoney.com/news,000001,1714734768.html",2026-06-08 14:35:51
东方财富股吧,好不容易涨了几分钱，大家迫不及待地跑路，不值得，续持仓,05-26 11:29,平安银行(000001),好不容易涨了几分钱，大家迫不及待地跑路，不值得，续持仓,61,0,"https://guba.eastmoney.com/news,000001,1714567889.html",2026-06-08 14:35:51
东方财富股吧,不到20块不卖，庄家想低价拿筹码，没门。,05-26 05:17,平安银行(000001),不到20块不卖，庄家想低价拿筹码，没门。,55,1,"https://guba.eastmoney.com/news,000001,1714875833.html",2026-06-08 14:35:51
东方财富股吧,平安银行买了3次，次次都没有亏钱。好股票。,05-26 01:33,平安银行(000001),平安银行买了3次，次次都没有亏钱。好股票。,458,1,"https://guba.eastmoney.com/news,000001,1714668046.html",2026-06-08 14:35:51
东方财富股吧,平安这种有波段的股票，是很良心了。。。,05-26 04:54,平安银行(000001),平安这种有波段的股票，是很良心了。。。,60,0,"https://guba.eastmoney.com/news,000001,1714868345.html",2026-06-08 14:35:51
东方财富股吧,三天不创新低，猛干,05-26 03:47,平安银行(000001),三天不创新低，猛干,55,0,"https://guba.eastmoney.com/news,000001,1714843103.html",2026-06-08 14:35:51
东方财富股吧,平安也许迟到决不会缺席，每年吃股息平稳赚钱，健康第一，能玩短线的要承受很多心跳的,05-26 03:18,平安银行(000001),平安也许迟到决不会缺席，每年吃股息平稳赚钱，健康第一，能玩短线的要承受很多心跳的,71,0,"https://guba.eastmoney.com/news,000001,1714827162.html",2026-06-08 14:35:51
东方财富股吧,$上海医药(SH601607)$$平安银行(SZ000001)$$美的集团(SZ,05-26 02:32,平安银行(000001),$上海医药(SH601607)$$平安银行(SZ000001)$$美的集团(SZ,325,2,"https://guba.eastmoney.com/news,601607,1714763190.html",2026-06-08 14:35:51
东方财富股吧,请技术派高手看一下，这两个十字星属于下跌的中继还是止跌企稳了？,05-26 01:22,平安银行(000001),请技术派高手看一下，这两个十字星属于下跌的中继还是止跌企稳了？,251,5,"https://guba.eastmoney.com/news,000001,1714648379.html",2026-06-08 14:35:51
东方财富股吧,大概率事件分红前至少涨到11元上方，分红后股价不会新低，再逐步填权。,05-26 01:57,平安银行(000001),大概率事件分红前至少涨到11元上方，分红后股价不会新低，再逐步填权。,90,0,"https://guba.eastmoney.com/news,000001,1714707850.html",2026-06-08 14:35:51
东方财富股吧,$平安银行(SZ000001)$,05-26 01:23,平安银行(000001),$平安银行(SZ000001)$,52,0,"https://guba.eastmoney.com/news,000001,1714651165.html",2026-06-08 14:35:51
东方财富股吧,不要买平安公司的股票不要做平安公司的业务,05-26 12:57,平安银行(000001),不要买平安公司的股票不要做平安公司的业务,52,0,"https://guba.eastmoney.com/news,000001,1714608466.html",2026-06-08 14:35:51
东方财富股吧,行长都这么说了，噗。,05-26 11:22,平安银行(000001),行长都这么说了，噗。,976,4,"https://guba.eastmoney.com/news,601166,1714555960.html",2026-06-08 14:35:51
东方财富股吧,今天做了个高抛低吸，卖飞就算了，但没想到还是成功了，10.81卖出，10.71接,05-26 10:57,平安银行(000001),今天做了个高抛低吸，卖飞就算了，但没想到还是成功了，10.81卖出，10.71接,97,2,"https://guba.eastmoney.com/news,000001,1714508538.html",2026-06-08 14:35:51
东方财富股吧,垃圾,05-26 12:03,平安银行(000001),垃圾,48,0,"https://guba.eastmoney.com/news,000001,1714590079.html",2026-06-08 14:35:51
东方财富股吧,目前所有迹象表明，银行开始止跌回稳了，科技股已成强弩之末，没有业绩支撑的投资就是,05-26 10:12,平安银行(000001),目前所有迹象表明，银行开始止跌回稳了，科技股已成强弩之末，没有业绩支撑的投资就是,115,2,"https://guba.eastmoney.com/news,000001,1714409504.html",2026-06-08 14:35:51
东方财富股吧,连续跌了15天，牛逼,05-26 07:05,平安银行(000001),连续跌了15天，牛逼,93,1,"https://guba.eastmoney.com/news,000001,1714206234.html",2026-06-08 14:35:51
东方财富股吧,今天是什么鸡血,05-26 09:44,平安银行(000001),今天是什么鸡血,74,3,"https://guba.eastmoney.com/news,000001,1714318145.html",2026-06-08 14:35:51
